poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
79181,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone/Online,Colorado,6/2/22,6/8/22,,"",,156672,400,rv,,rv,,6/16/22 13:36,split sample,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/06/Q2-Mountaineer-Political-Report-F06.16.22.pdf,"",false,DEM,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Bennet,28366,Michael Bennet,49.0
79181,178,Global Strategy Group,1286,Progress Now Colorado,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone/Online,Colorado,6/2/22,6/8/22,,"",,156672,400,rv,,rv,,6/16/22 13:36,split sample,https://live-gsg-new.pantheonsite.io/wp-content/uploads/2022/06/Q2-Mountaineer-Political-Report-F06.16.22.pdf,"",false,DEM,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,O'Dea,30404,Joe O'Dea,36.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156306,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lee,28827,Mike Lee,41.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156306,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,37.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156307,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Isom,30355,Ally Isom,23.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156307,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,34.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156308,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Edwards,30356,Becky Edwards,29.0
79121,120,Dan Jones,"400,430",Deseret News | Hinckley Institute of Politics,Dan Jones & Associates,70,Dan Jones & Associates,B,,Utah,5/24/22,6/4/22,,"",,156308,810,rv,,rv,,6/9/22 09:28,"",https://www.deseret.com/utah/2022/6/8/23158193/who-would-win-against-evan-mcmullin-senate-election-utah-new-poll-reveals-answers,"",false,,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,28.0
79075,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Washington,6/1/22,6/2/22,,"",,156121,1039,lv,,lv,,6/3/22 09:13,"",https://www.nwprogressive.org/weblog/2022/06/senator-patty-murray-regains-double-digit-lead-over-republican-opponent-tiffany-smiley.html,"",false,DEM,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Murray,20850,Patty Murray,51.0
79075,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Washington,6/1/22,6/2/22,,"",,156121,1039,lv,,lv,,6/3/22 09:13,"",https://www.nwprogressive.org/weblog/2022/06/senator-patty-murray-regains-double-digit-lead-over-republican-opponent-tiffany-smiley.html,"",false,DEM,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Smiley,20851,Tiffany Smiley,40.0
79062,383,PPP,1011,Giffords,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Florida,5/26/22,5/27/22,,"",,156088,655,v,,v,,6/1/22 20:38,"",https://giffords.org/press-release/2022/06/giffords-releases-new-polling-after-roundtable-with-florida-parents/,"",false,DEM,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,41.0
79062,383,PPP,1011,Giffords,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Florida,5/26/22,5/27/22,,"",,156088,655,v,,v,,6/1/22 20:38,"",https://giffords.org/press-release/2022/06/giffords-releases-new-polling-after-roundtable-with-florida-parents/,"",false,DEM,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,47.0
79077,1717,University of Nevada,"","",University of Nevada,704,University of Nevada,,Online,Nevada,5/17/22,5/27/22,,"",,156126,1098,a,,a,,6/3/22 09:45,"",https://www.dropbox.com/s/28lxqn4ui3r1f4w/NESP_Primary22_Topline.pdf?dl=0,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Cortez Masto,28593,Catherine Cortez Masto,48.0
79077,1717,University of Nevada,"","",University of Nevada,704,University of Nevada,,Online,Nevada,5/17/22,5/27/22,,"",,156126,1098,a,,a,,6/3/22 09:45,"",https://www.dropbox.com/s/28lxqn4ui3r1f4w/NESP_Primary22_Topline.pdf?dl=0,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Laxalt,28594,Adam Paul Laxalt,27.0
79077,1717,University of Nevada,"","",University of Nevada,704,University of Nevada,,Online,Nevada,5/17/22,5/27/22,,"",,156127,1098,a,,a,,6/3/22 09:45,"",https://www.dropbox.com/s/28lxqn4ui3r1f4w/NESP_Primary22_Topline.pdf?dl=0,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Cortez Masto,28593,Catherine Cortez Masto,47.0
79077,1717,University of Nevada,"","",University of Nevada,704,University of Nevada,,Online,Nevada,5/17/22,5/27/22,,"",,156127,1098,a,,a,,6/3/22 09:45,"",https://www.dropbox.com/s/28lxqn4ui3r1f4w/NESP_Primary22_Topline.pdf?dl=0,"",false,,8937,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Brown,30042,Sam Brown,24.0
79053,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,Ohio,5/22/22,5/24/22,,"",,156011,500,lv,,lv,,6/1/22 09:29,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_01_2022_embargoed_marginals_part_1.pdf?la=en&hash=66D1F4CB3D702841993E21215532815ACD11E1B6,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,39.4
79053,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,Ohio,5/22/22,5/24/22,,"",,156011,500,lv,,lv,,6/1/22 09:29,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_01_2022_embargoed_marginals_part_1.pdf?la=en&hash=66D1F4CB3D702841993E21215532815ACD11E1B6,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,41.6
79040,1347,Cygnal Political,1284,John Locke Foundation,Cygnal,67,Cygnal,B+,Live Phone/Online/Text,North Carolina,5/21/22,5/22/22,,"",,155947,600,lv,,lv,,5/26/22 14:43,"",https://www.johnlocke.org/polls/post-primary-civitas-poll-shows-tight-race-for-north-carolinas-open-u-s-senate-seat/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,41.8
79040,1347,Cygnal Political,1284,John Locke Foundation,Cygnal,67,Cygnal,B+,Live Phone/Online/Text,North Carolina,5/21/22,5/22/22,,"",,155947,600,lv,,lv,,5/26/22 14:43,"",https://www.johnlocke.org/polls/post-primary-civitas-poll-shows-tight-race-for-north-carolinas-open-u-s-senate-seat/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,43.6
79040,1347,Cygnal Political,1284,John Locke Foundation,Cygnal,67,Cygnal,B+,Live Phone/Online/Text,North Carolina,5/21/22,5/22/22,,"",,155947,600,lv,,lv,,5/26/22 14:43,"",https://www.johnlocke.org/polls/post-primary-civitas-poll-shows-tight-race-for-north-carolinas-open-u-s-senate-seat/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,GRE,Hoh,30194,Matthew Hoh,0.7
79040,1347,Cygnal Political,1284,John Locke Foundation,Cygnal,67,Cygnal,B+,Live Phone/Online/Text,North Carolina,5/21/22,5/22/22,,"",,155947,600,lv,,lv,,5/26/22 14:43,"",https://www.johnlocke.org/polls/post-primary-civitas-poll-shows-tight-race-for-north-carolinas-open-u-s-senate-seat/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Bray,29812,Shannon W. Bray,1.9
78997,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,Online/Text,North Carolina,5/19/22,5/20/22,,"",,155714,635,rv,,rv,,5/23/22 08:59,"",https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-ted-budd-leads-cheri-beasley-by-eight-points-among-registered-voters-in-north-carolina-republicans-lead-generic-congressional-vote-by-three-in-nc-biden-s-approval-rating-at-just-thirty-five-percent-in-the-tar-heel-state,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,41.5
78997,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,Online/Text,North Carolina,5/19/22,5/20/22,,"",,155714,635,rv,,rv,,5/23/22 08:59,"",https://surveyresearch-ecu.reportablenews.com/pr/ecu-poll-ted-budd-leads-cheri-beasley-by-eight-points-among-registered-voters-in-north-carolina-republicans-lead-generic-congressional-vote-by-three-in-nc-biden-s-approval-rating-at-just-thirty-five-percent-in-the-tar-heel-state,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,49.3
78978,1231,Meeting Street Insights,1299,Carolina Partnership for Reform,Meeting Street Insights,204,Meeting Street Insights,B/C,,North Carolina,5/12/22,5/16/22,,"",,155615,500,rv,,rv,,5/18/22 14:31,"",https://cprnc.org/2022/05/18/exclusive-first-look-at-budd-beasley-numbers/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,45.0
78978,1231,Meeting Street Insights,1299,Carolina Partnership for Reform,Meeting Street Insights,204,Meeting Street Insights,B/C,,North Carolina,5/12/22,5/16/22,,"",,155615,500,rv,,rv,,5/18/22 14:31,"",https://cprnc.org/2022/05/18/exclusive-first-look-at-budd-beasley-numbers/,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,46.0
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155696,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,49.6
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155696,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Brnovich,20640,Mark Brnovich,32.6
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155697,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,47.7
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155697,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lamon,28667,Jim Lamon,34.4
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155698,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,48.6
78994,1702,Blueprint Polling,"","",Blueprint Polling,470,Chism Strategies,,Live Phone,Arizona,5/12/22,5/16/22,,"",,155698,608,lv,,lv,,5/20/22 13:10,"",https://blueprintpolling.com/wp-content/uploads/2022/05/051822-BPP-AZ-Survey-1.pdf,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Masters,28668,Blake Masters,32.3
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155555,1412,lv,,lv,,5/17/22 21:57,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Busch Valentine,30129,Trudy Busch Valentine,34.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155555,1412,lv,,lv,,5/17/22 21:57,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,47.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155556,1412,lv,,lv,,5/17/22 21:59,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Busch Valentine,30129,Trudy Busch Valentine,33.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155556,1412,lv,,lv,,5/17/22 21:59,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Hartzler,28749,Vicky Hartzler,44.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155557,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Busch Valentine,30129,Trudy Busch Valentine,37.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155557,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Greitens,19217,Eric Greitens,43.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155558,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,34.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155558,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,46.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155559,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,31.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155559,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Hartzler,28749,Vicky Hartzler,45.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155560,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kunce,28688,Lucas Kunce,36.0
78972,460,SurveyUSA,"1066,1789",Gray Television | KOAM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,5/11/22,5/15/22,,"",,155560,1412,lv,,lv,,5/17/22 22:00,"",https://www.ky3.com/2022/05/17/us-senate-poll-greitens-leads-republican-candidates-ahead-august-primary-mo-kunce-leads-democratic-ticket/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Greitens,19217,Eric Greitens,42.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157951,1174,a,,a,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,37.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157951,1174,a,,a,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,37.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157952,938,rv,,rv,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,39.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157952,938,rv,,rv,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,40.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157953,495,lv,,lv,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,43.0
79366,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,5/11/22,5/13/22,,"",,157953,495,lv,,lv,,7/14/22 09:15,"",https://twitter.com/Politics_Polls/status/1544814878237638657,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,48.0
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155616,1000,rv,,rv,,5/19/22 09:24,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Blumenthal,29278,Richard Blumenthal,50.4
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155616,1000,rv,,rv,,5/19/22 09:24,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Klarides,29471,Themis Klarides,39.9
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155617,1000,rv,,rv,,5/19/22 09:25,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Blumenthal,29278,Richard Blumenthal,52.2
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155617,1000,rv,,rv,,5/19/22 09:25,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Levy,30165,Leora R. Levy,36.4
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155618,1000,rv,,rv,,5/19/22 09:26,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Blumenthal,29278,Richard Blumenthal,51.0
78975,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,5/10/22,5/11/22,,"",,155618,1000,rv,,rv,,5/19/22 09:26,"",https://emersonpolling.reportablenews.com/pr/connecticut-2022-poll-lamont-leads-stefanowski-in-gubernatorial-election,"",false,,8923,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lumaj,30166,Peter Lumaj,35.1
78934,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,Florida,5/7/22,5/9/22,,"",,155425,543,rv,,rv,,5/11/22 12:28,"",https://andoverpoll.com/2022/05/11/florida-midterms-ron-desantis-and-val-demings-lead-the-polls-by-very-slim-margins/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,36.0
78934,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,Florida,5/7/22,5/9/22,,"",,155425,543,rv,,rv,,5/11/22 12:28,"",https://andoverpoll.com/2022/05/11/florida-midterms-ron-desantis-and-val-demings-lead-the-polls-by-very-slim-margins/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,34.0
78938,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,North Carolina,5/7/22,5/9/22,,"",,155430,1000,rv,,rv,,5/11/22 20:09,"",https://emersonpolling.reportablenews.com/pr/ted-budd-solidifies-frontrunner-status-in-us-senate-gop-primary,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,41.4
78938,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,North Carolina,5/7/22,5/9/22,,"",,155430,1000,rv,,rv,,5/11/22 20:09,"",https://emersonpolling.reportablenews.com/pr/ted-budd-solidifies-frontrunner-status-in-us-senate-gop-primary,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,48.2
78938,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,North Carolina,5/7/22,5/9/22,,"",,155431,1000,rv,,rv,,5/11/22 20:09,"",https://emersonpolling.reportablenews.com/pr/ted-budd-solidifies-frontrunner-status-in-us-senate-gop-primary,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,44.0
78938,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,North Carolina,5/7/22,5/9/22,,"",,155431,1000,rv,,rv,,5/11/22 20:09,"",https://emersonpolling.reportablenews.com/pr/ted-budd-solidifies-frontrunner-status-in-us-senate-gop-primary,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,McCrory,28724,Pat McCrory,39.4
78957,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,North Carolina,4/28/22,5/4/22,28722,Cheri Beasley,DEM,155481,800,lv,,lv,,5/12/22 21:41,"",https://www.documentcloud.org/documents/22005826-beasley-nc-survey-memo-d51122,"",true,DEM,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,45.0
78957,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,North Carolina,4/28/22,5/4/22,28722,Cheri Beasley,DEM,155481,800,lv,,lv,,5/12/22 21:41,"",https://www.documentcloud.org/documents/22005826-beasley-nc-survey-memo-d51122,"",true,DEM,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,45.0
